route,routename,Month_Beginning,Avg_Weekday_Rides,Avg_Saturday_Rides,Avg_Sunday-Holiday_Rides,MonthTotal
22,Clark,2019-03-01,"15,992.90","12,523.20","10,111","449,023"
24,Wentworth,2019-03-01,"2,783.30",0,0,"58,449"
26,South Shore Express,2019-03-01,"4,233.50",0,0,"88,903"
28,Stony Island,2019-03-01,"5,811.60","2,997.90","2,078.40","147,426"
29,State,2019-03-01,"11,035.60","7,585.60","5,270.30","296,027"
30,South Chicago,2019-03-01,"3,096.80","1,785.50",801.5,"77,968"
31,31st,2019-03-01,511,0,0,"10,731"
34,South Michigan,2019-03-01,"4,554.50","2,823.80","2,225.30","120,891"
35,31st/35th,2019-03-01,"4,666.50","2,430.90","1,727.10","118,787"
36,Broadway,2019-03-01,"12,000.40","11,209.50","9,340.90","354,761"
37,Sedgwick,2019-03-01,"1,541.60",0,0,"32,374"
39,Pershing,2019-03-01,"1,876.90",635.1,426.5,"44,723"
43,43rd,2019-03-01,"1,383.80",705.2,486.1,"35,017"
44,Wallace-Racine,2019-03-01,"3,234.90","1,432.60",935,"79,771"
47,47th,2019-03-01,"8,933.10","6,067.90","4,316.20","239,515"
48,South Damen,2019-03-01,972.3,0,0,"20,417"
49,Western,2019-03-01,"15,354.70","13,137.40","9,045.60","433,364"
49B,North Western,2019-03-01,"5,173.30","3,356.50","2,517.80","138,010"
X49,Western Express,2019-03-01,"6,709.30",0,0,"140,895"
50,Damen,2019-03-01,"10,109.60","5,109.70","3,475.70","255,229"
51,51st,2019-03-01,"1,300.40",761.1,568.4,"33,957"
52,Kedzie/California,2019-03-01,"12,200.10","7,006.60","4,688.70","314,679"
52A,South Kedzie,2019-03-01,"3,923.60","1,816.30","1,246.20","97,709"
53,Pulaski,2019-03-01,"18,223.90","11,156.30","8,124.80","479,108"
53A,South Pulaski,2019-03-01,"7,619.70","3,064.60","1,837.10","184,523"
54,Cicero,2019-03-01,"9,606.30","6,767.80","4,679.10","258,966"
54A,North Cicero/Skokie Blvd.,2019-03-01,684.4,0,0,"14,372"
54B,South Cicero,2019-03-01,"2,602.10","1,964.90","1,263.60","70,787"
55,Garfield,2019-03-01,"8,919.10","5,937.40","4,546.70","239,721"
55A,55th/Austin,2019-03-01,304.4,0,0,"6,393"
55N,55th/Narragansett,2019-03-01,543.1,173.3,0,"12,272"
56,Milwaukee,2019-03-01,"8,495.20","4,398.10","3,095.50","215,867"
57,Laramie,2019-03-01,"2,472.60",860,596.7,"59,208"
59,59th/61st,2019-03-01,"3,213.60","1,610.50",0,"75,537"
60,Blue Island/26th,2019-03-01,"11,191.20","5,113.70","3,952.80","280,348"
62,Archer,2019-03-01,"10,000","5,831.30","4,432.80","261,321"
62H,Archer/Harlem,2019-03-01,887.7,391.8,0,"20,601"
63,63rd,2019-03-01,"14,886","9,675.80","7,154.90","396,759"
63W,West 63rd,2019-03-01,"1,382.10",644.5,516.6,"34,829"
65,Grand,2019-03-01,"8,267.50","4,137.80","2,954.20","209,077"
66,Chicago,2019-03-01,"21,811.90","13,121.10","9,338.30","570,347"
67,67th-69th-71st,2019-03-01,"9,514.80","6,441.40","4,574.20","254,889"
68,Northwest Highway,2019-03-01,"1,173.50",442.7,275,"28,232"
70,Division,2019-03-01,"8,458.90","4,739.90","3,685","219,762"
71,71st/South Shore,2019-03-01,"8,737.70","6,221.40","4,568.30","237,440"
72,North,2019-03-01,"13,568.90","10,195.80","7,204.10","371,946"
73,Armitage,2019-03-01,"5,510.60","2,478.90","1,902","137,627"
74,Fullerton,2019-03-01,"11,384.80","7,717.30","5,438.30","304,859"
75,74th-75th,2019-03-01,"6,653.10","4,578.10","3,194.40","178,577"
76,Diversey,2019-03-01,"11,306.40","6,549.20","4,132.10","290,841"
77,Belmont,2019-03-01,"19,330.80","11,055.90","7,875.80","500,606"
78,Montrose,2019-03-01,"7,633.30","4,371","3,132.90","197,819"
79,79th,2019-03-01,"22,980.80","16,034","12,295.30","624,243"
80,Irving Park,2019-03-01,"10,519.70","6,495.40","4,686.90","276,825"
81,Lawrence,2019-03-01,"10,769.40","7,990.50","6,198.70","297,103"
81W,West Lawrence,2019-03-01,"1,613.50",652.7,440.8,"39,351"
82,Kimball-Homan,2019-03-01,"16,757.30","9,206.70","6,591","430,891"
84,Peterson,2019-03-01,"3,822.40","1,763.10","1,171.80","94,946"
85,Central,2019-03-01,"8,912.80","5,490.30","3,947.30","234,356"
85A,North Central,2019-03-01,655.4,317.5,0,"15,351"
86,Narragansett/Ridgeland,2019-03-01,"2,630",0,0,"55,231"
87,87th,2019-03-01,"10,921.60","6,906.60","5,183.10","289,802"
88,Higgins,2019-03-01,"1,167.20",454.8,340,"28,486"
90,Harlem,2019-03-01,"4,078.10","2,670.10","1,712.20","107,551"
91,Austin,2019-03-01,"6,234.70","3,050.70","2,088.70","156,626"
92,Foster,2019-03-01,"6,187.40","3,397.60","2,409.30","158,969"
93,California/Dodge,2019-03-01,"3,470.90","1,500.50",0,"80,392"
94,South California,2019-03-01,"7,950.60","3,701.70","2,697.90","198,961"
95,95th,2019-03-01,"5,487.90","3,419.50","2,597.80","145,332"
96,Lunt,2019-03-01,776,0,0,"16,295"
97,Skokie,2019-03-01,"2,852.70","1,912","1,306.70","76,000"
X98,Avon Express,2019-03-01,12.9,0,0,270
100,Jeffery Manor Express,2019-03-01,500.2,0,0,"10,504"
103,West 103rd,2019-03-01,"1,934.60","1,040.90",795.4,"49,807"
106,East 103rd,2019-03-01,"1,332.80",415.3,245.7,"31,293"
108,Halsted/95th,2019-03-01,"1,052.10",0,0,"22,095"
111,111th/King Drive,2019-03-01,"3,214.40","1,487.40","1,189.20","80,886"
111A,Pullman Shuttle,2019-03-01,165.9,130.5,117.4,"4,724"
112,Vincennes/111th,2019-03-01,"1,946",804.3,551.8,"47,647"
115,Pullman/115th,2019-03-01,"2,840.50","1,667.70","1,213.20","74,056"
119,Michigan/119th,2019-03-01,"4,004.40","2,861.90","2,020.90","108,507"
120,Ogilvie/Streeterville Express,2019-03-01,830.3,0,0,"17,437"
121,Union/Streeterville Express,2019-03-01,"1,153.90",0,0,"24,232"
124,Navy Pier,2019-03-01,"1,050.30",971.6,503.3,"29,431"
125,Water Tower Express,2019-03-01,"1,180",0,0,"24,781"
126,Jackson,2019-03-01,"5,016.20","2,245.40","1,714.90","125,141"
134,Stockton/LaSalle Express,2019-03-01,"2,930.80",0,0,"61,547"
135,Clarendon/LaSalle Express,2019-03-01,"3,599.80",0,0,"75,595"
136,Sheridan/LaSalle Express,2019-03-01,"1,939.30",0,0,"40,726"
143,Stockton/Michigan Express,2019-03-01,"1,784.80",0,0,"37,481"
146,Inner Drive/Michigan Express,2019-03-01,"12,686.50","8,880.60","6,976.80","345,703"
147,Outer Drive Express,2019-03-01,"11,369.80","8,523.90","6,312.30","312,947"
148,Clarendon/Michigan Express,2019-03-01,"2,426.90",0,0,"50,966"
151,Sheridan,2019-03-01,"14,396.30","11,875.60","8,407.50","403,739"
152,Addison,2019-03-01,"9,757.80","3,765.70","2,388.10","235,684"
155,Devon,2019-03-01,"6,184.30","4,689","3,517.80","170,905"
156,LaSalle,2019-03-01,"6,693.10",0,0,"140,554"
157,Streeterville/Taylor,2019-03-01,"6,178.50",0,0,"129,749"
165,West 65th,2019-03-01,195.9,0,0,"4,114"
169,69th-UPS Express,2019-03-01,148.5,18,0,"3,173"
171,U. of Chicago/Hyde Park,2019-03-01,"1,151.20",265.1,184.9,"26,425"
172,U. of Chicago/Kenwood,2019-03-01,"1,775",596.1,426.9,"42,389"
192,U. of Chicago Hospitals Express,2019-03-01,791.5,0,0,"16,623"
201,Central/Ridge,2019-03-01,"2,325.50","1,128.70",0,"54,479"
206,Evanston Circulator,2019-03-01,602.4,0,0,"12,651"
1001,Shuttle/Special Event Route,2019-03-01,31,80,96.4,"1,533"
1,Bronzeville/Union Station,2019-04-01,"1,710.60",0,0,"37,633"
2,Hyde Park Express,2019-04-01,"3,577.40",0,0,"78,702"
3,King Drive,2019-04-01,"16,112","11,089.40","7,459.70","428,661"
4,Cottage Grove,2019-04-01,"19,373.20","12,313.10","8,746.20","510,449"
5,South Shore Night Bus,2019-04-01,401.2,371.2,324.5,"11,608"
6,Jackson Park Express,2019-04-01,"8,858.60","8,341.60","5,900.90","251,860"
7,Harrison,2019-04-01,"5,561.80",0,0,"122,360"
8,Halsted,2019-04-01,"22,299.70","11,961.80","8,122.80","570,932"
8A,South Halsted,2019-04-01,"2,603.10","1,962.80","1,253.50","70,133"
9,Ashland,2019-04-01,"16,033","15,341.50","10,715.50","456,954"
X9,Ashland Express,2019-04-01,"7,800.90",0,0,"171,619"
11,Lincoln,2019-04-01,"1,512.30",801.7,486.2,"38,422"
12,Roosevelt,2019-04-01,"11,853.30","7,217.10","5,138.90","310,196"
J14,Jeffery Jump,2019-04-01,"10,368.90","5,073.90","3,291.50","261,577"
15,Jeffery Local,2019-04-01,"6,746.40","4,409.80","3,305.60","179,282"
18,16th/18th,2019-04-01,"3,825","2,417.50","1,638.20","100,372"
19,United Center Express,2019-04-01,249,76.5,0,"1,475"
20,Madison,2019-04-01,"16,060.70","8,873.10","6,417.30","414,497"
21,Cermak,2019-04-01,"8,773.10","6,483.50","4,072.10","235,230"
22,Clark,2019-04-01,"16,075.50","12,723.40","9,731.30","443,481"
24,Wentworth,2019-04-01,"2,606.20",0,0,"57,336"
26,South Shore Express,2019-04-01,"4,174.20",0,0,"91,832"
28,Stony Island,2019-04-01,"5,680.40","2,910.80","1,894.40","144,190"
29,State,2019-04-01,"10,850.80","7,980.90","5,271.90","291,729"
30,South Chicago,2019-04-01,"2,928","1,768.40",796.5,"74,676"
